178,0.3187500000000001,80
179,0.32539062500000004,79
180,0.19921875,77
181,0.1,77
182,0.1460937499999999,76
183,0.11289062499999991,75
184,0.15937500000000004,73
185,0.17265624999999996,71
186,0.11953125000000009,68
187,0.1,66
188,0.1,64
189,0.19257812500000004,60
190,0.23906249999999996,55
191,0.27226562499999996,51
192,0.29218750000000004,48
193,0.2523437500000001,47
194,0.3121093749999999,44
195,0.3851562500000001,42
196,0.42500000000000004,41
197,0.537890625,38
198,0.604296875,37
199,0.6175781250000001,37
200,0.604296875,36
201,0.5843750000000001,35
202,0.5578125,35
203,0.5179687500000001,35
204,0.564453125,34
205,0.57109375,34
206,0.6175781250000001,32
207,0.6441406249999999,31
208,0.6441406249999999,30
209,0.604296875,30
210,0.5777343749999999,29
211,0.5445312499999999,28
212,0.5511718750000001,26
213,0.5113281249999999,26
214,0.630859375,28
215,0.73046875,31
216,1,35
217,1,33
245,0.1,50
246,1,55
247,0.94296875,56
248,1,55
249,1,52
250,1,53
251,0.6375,47
252,0.5843750000000001,45
253,0.3984375,43
254,0.25898437500000004,41
255,0.3851562500000001,41
256,0.32539062500000004,39
257,0.19921875,39
258,0.1,43
259,0.11953125000000009,46
260,0.232421875,56
261,0.2191406250000001,57
262,0.232421875,59
263,0.2457031249999999,60
264,0.232421875,60
265,0.2789062499999999,61
266,0.2457031249999999,60
267,0.22578125000000004,60
268,0.23906249999999996,60
269,0.25898437500000004,61
270,0.25898437500000004,62
271,0.265625,63
272,0.3121093749999999,66
273,0.32539062500000004,69
274,0.45820312500000004,69
275,0.5445312499999999,73
276,0.62421875,77
277,0.70390625,76
278,0.74375,76
279,0.78359375,77
280,0.657421875,79
281,0.4847656250000001,87
282,0.53125,86
283,0.47148437499999996,91
284,0.4781249999999999,92
285,0.431640625,93
286,0.431640625,97
287,0.35859375000000004,99
288,0.3785156249999999,100
289,0.4117187499999999,101
290,0.37187499999999996,102
291,0.25898437500000004,104
292,0.30546874999999996,105
293,0.25898437500000004,106
294,0.32539062500000004,107
295,0.23906249999999996,108
296,0.265625,110
297,0.3785156249999999,111
339,0.33203125,109
340,0.33203125,108
341,0.3121093749999999,106
342,0.3187500000000001,106
343,0.3785156249999999,104
344,0.4847656250000001,103
345,0.45820312500000004,101
346,0.5046875,101
347,0.49140625000000004,101
348,0.45820312500000004,100
349,0.4183593750000001,99
350,0.431640625,98
351,0.3851562500000001,97
352,0.40507812499999996,96
353,0.40507812499999996,96
354,0.3187500000000001,95
355,0.3785156249999999,96
356,0.3984375,96
357,0.4515625000000001,96
358,0.4183593750000001,97
359,0.4515625000000001,96
360,0.3851562500000001,96
361,0.524609375,96
362,0.6507812500000001,94
363,0.59765625,93
364,0.365234375,91
365,0.298828125,88
366,0.30546874999999996,84
367,0.33203125,79
368,0.166015625,78
369,0.1527343750000001,76
370,0.19921875,70
371,0.1792968749999999,67
372,0.23906249999999996,65
373,0.27226562499999996,62
374,0.29218750000000004,58
375,0.27226562499999996,55
376,0.29218750000000004,52
377,0.2191406250000001,50
378,0.13945312499999996,47
379,0.19921875,43
380,0.25898437500000004,37
381,0.2124999999999999,34
382,0.2191406250000001,31
383,0.2124999999999999,29
384,0.32539062500000004,27
385,0.37187499999999996,26
386,0.30546874999999996,25
387,0.4117187499999999,23
388,0.431640625,21
389,0.3851562500000001,20
390,0.365234375,19
391,0.35859375000000004,18
392,0.39179687500000004,17
393,1,89
394,0.3785156249999999,15
395,0.3453124999999999,14
396,0.2855468750000001,13
397,0.20585937499999996,13
398,0.25898437500000004,12
399,0.22578125000000004,11
400,0.20585937499999996,10
401,0.25898437500000004,9
435,0.43828124999999996,30
436,0.431640625,31
437,0.431640625,33
438,0.4449218749999999,33
439,0.43828124999999996,34
440,0.32539062500000004,35
441,0.29218750000000004,35
442,0.33203125,36
443,0.32539062500000004,37
444,0.298828125,37
445,0.3121093749999999,38
446,0.22578125000000004,39
447,0.25898437500000004,41
448,0.12617187500000004,42
449,0.19921875,45
450,0.1792968749999999,47
451,0.1328125,50
452,0.1859375000000001,53
453,0.23906249999999996,54
454,0.13945312499999996,57
455,0.1460937499999999,61
456,0.166015625,63
457,0.19257812500000004,66
458,0.25898437500000004,68
459,0.2789062499999999,70
460,0.20585937499999996,71
461,0.2457031249999999,72
462,0.27226562499999996,74
463,0.2523437500000001,76
464,0.22578125000000004,78
465,0.232421875,79
466,0.232421875,82
467,0.19921875,83
468,0.2457031249999999,84
469,0.23906249999999996,86
470,0.22578125000000004,88
471,0.2789062499999999,89
472,0.27226562499999996,91
473,0.25898437500000004,92
474,0.2191406250000001,93
475,0.2789062499999999,95
476,0.3519531250000001,96
477,0.3187500000000001,97
478,0.3785156249999999,98
479,0.39179687500000004,98
480,0.45820312500000004,94
481,0.431640625,99
482,0.43828124999999996,101
564,1,106
565,1,107
566,1,106
567,0.5046875,107
568,0.431640625,107
569,0.5046875,105
570,0.53125,107
571,0.5578125,105
572,0.5046875,104
573,0.47148437499999996,102
574,0.5843750000000001,100
575,0.5777343749999999,98
576,0.657421875,96
577,0.57109375,95
578,0.47148437499999996,93
579,0.43828124999999996,90
580,0.43828124999999996,88
581,0.3519531250000001,84
582,0.298828125,80
583,0.33203125,76
584,0.265625,77
585,0.2124999999999999,71
586,0.13945312499999996,66
587,0.2191406250000001,65
588,0.2124999999999999,63
589,0.1792968749999999,59
590,0.1527343750000001,55
591,0.1792968749999999,51
592,0.10624999999999996,49
593,0.11289062499999991,46
594,0.298828125,43
595,0.1527343750000001,40
596,0.1792968749999999,37
597,1,89
598,0.232421875,30
599,0.2789062499999999,27
600,0.4449218749999999,27
601,0.5179687500000001,25
602,0.5445312499999999,24
603,0.5113281249999999,23
604,0.630859375,22
605,0.5578125,20
606,0.524609375,20
607,0.49140625000000004,19
608,0.39179687500000004,17
609,0.4117187499999999,17
610,0.4117187499999999,15
611,1,91
661,0.91640625,18
662,0.657421875,18
663,0.3785156249999999,18
664,0.298828125,18
665,0.298828125,17
666,0.27226562499999996,19
667,0.2789062499999999,19
668,0.4117187499999999,21
669,0.5046875,23
670,0.37187499999999996,25
671,0.33867187499999996,27
672,0.2789062499999999,30
673,0.33203125,32
674,0.29218750000000004,34
675,0.27226562499999996,37
676,0.25898437500000004,41
677,0.29218750000000004,45
678,0.29218750000000004,49
679,0.20585937499999996,51
680,0.19921875,54
681,0.166015625,57
682,0.2191406250000001,59
683,0.27226562499999996,60
684,0.2191406250000001,60
685,0.17265624999999996,60
686,0.1527343750000001,64
687,0.2457031249999999,68
688,0.3453124999999999,80
689,0.2457031249999999,69
690,0.1527343750000001,79
691,0.12617187500000004,78
692,0.1,85
693,0.1,87
694,0.1328125,86
695,0.2855468750000001,90
696,0.40507812499999996,92
697,0.29218750000000004,95
698,0.47148437499999996,96
699,0.5113281249999999,98
700,0.45820312500000004,100
701,0.4515625000000001,101
702,0.33867187499999996,102
703,0.3851562500000001,103
704,0.3785156249999999,104
705,0.365234375,106
706,0.33203125,107
707,0.4117187499999999,108
708,0.4117187499999999,109
797,1,87
798,0.40507812499999996,115
799,1,110
800,1,106
801,1,102
802,1,99
803,1,94
804,1,92
805,0.5445312499999999,90
806,0.53125,88
807,0.5179687500000001,86
808,0.524609375,85
809,0.591015625,83
810,0.564453125,82
811,0.591015625,82
812,0.630859375,82
813,0.630859375,82
814,0.537890625,82
815,0.37187499999999996,80
816,0.27226562499999996,80
817,0.19257812500000004,78
818,0.232421875,76
819,0.17265624999999996,74
820,0.19257812500000004,70
821,0.232421875,68
822,0.19921875,67
823,0.23906249999999996,63
824,0.166015625,62
825,0.23906249999999996,57
826,0.1527343750000001,52
827,0.1527343750000001,51
828,0.15937500000000004,47
829,0.2523437500000001,45
830,0.2457031249999999,41
831,0.2523437500000001,37
832,0.1859375000000001,35
833,0.22578125000000004,34
834,0.265625,33
835,0.3785156249999999,32
836,0.33203125,32
837,0.35859375000000004,32
838,0.37187499999999996,32
839,0.3785156249999999,31
840,0.3984375,31
841,0.4781249999999999,31
842,0.4117187499999999,31
843,0.4183593750000001,32
844,0.4449218749999999,31
845,0.431640625,32
846,0.43828124999999996,31
847,0.4449218749999999,31
848,0.4117187499999999,31
849,0.43828124999999996,32
850,0.431640625,32
851,0.4183593750000001,31
852,0.47148437499999996,31
853,0.45820312500000004,31
854,0.4449218749999999,31
855,0.4515625000000001,30
856,0.46484375,30
857,0.47148437499999996,30
858,0.4847656250000001,29
859,0.46484375,29
860,0.5578125,31
861,0.537890625,28
862,0.564453125,28
863,0.4781249999999999,27
864,0.5578125,27
865,0.5113281249999999,25
866,0.5046875,24
867,0.4449218749999999,23
868,0.39179687500000004,21
869,0.365234375,20
870,0.3984375,18
871,0.4117187499999999,17
872,0.3121093749999999,16
873,0.3851562500000001,15
874,0.43828124999999996,14
875,0.4117187499999999,14
876,0.40507812499999996,13
877,0.498046875,14
878,0.5179687500000001,13
879,0.49140625000000004,13
880,0.4847656250000001,13
881,0.42500000000000004,14
882,0.4847656250000001,14
883,0.4449218749999999,14
884,0.4781249999999999,15
885,0.5113281249999999,15
